0,1,2,3,4
0.0,55.0,85.0,35.0,45.0
55.0,0.0,57.5,80.0,85.0
85.0,57.5,0.0,72.5,85.0
35.0,80.0,72.5,0.0,82.5
45.0,85.0,85.0,82.5,0.0
