,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,0.0,0.2221,0.1251,0.2499,0.0,0.1251,0.3,0.0,0.1251,0.3,0.3637,0.1251,0.2221,0.3,0.1251,0.3,0.3,0.4615,0.3,0.3637,0.4615,0.2221,0.4166,0.3637,0.4615,0.3,0.4166,0.3,0.2499,0.3,0.1251,0.0,0.3,0.2221,0.5385,0.2221,0.2221,0.2221,0.2221,0.3
1,0.2856,0.0,0.1248,0.4998,0.2856,0.1248,0.1001,0.2856,0.1248,0.1001,0.1819,0.1248,0.0,0.1001,0.1248,0.1001,0.1001,0.3077,0.1001,0.1819,0.3077,0.0,0.25,0.1819,0.3077,0.1001,0.25,0.1001,0.4998,0.1001,0.1248,0.2856,0.1001,0.0,0.6923,0.0,0.0,0.0,0.0,0.1001
2,0.143,0.1109,0.0,0.375,0.143,0.0,0.1999,0.143,0.0,0.1999,0.2727,0.0,0.1109,0.1999,0.0,0.1999,0.1999,0.3845,0.1999,0.2727,0.3845,0.1109,0.3332,0.2727,0.3845,0.1999,0.3332,0.1999,0.375,0.1999,0.0,0.143,0.1999,0.1109,0.6155,0.1109,0.1109,0.1109,0.1109,0.1999
3,0.2856,0.4443,0.3749,0.0,0.2856,0.3749,0.4999,0.2856,0.3749,0.4999,0.5454,0.3749,0.4443,0.4999,0.3749,0.4999,0.4999,0.6153,0.4999,0.5454,0.6153,0.4443,0.5832,0.5454,0.6153,0.4999,0.5832,0.4999,0.0,0.4999,0.3749,0.2856,0.4999,0.4443,0.3847,0.4443,0.4443,0.4443,0.4443,0.4999
4,0.0,0.2221,0.1251,0.2499,0.0,0.1251,0.3,0.0,0.1251,0.3,0.3637,0.1251,0.2221,0.3,0.1251,0.3,0.3,0.4615,0.3,0.3637,0.4615,0.2221,0.4166,0.3637,0.4615,0.3,0.4166,0.3,0.2499,0.3,0.1251,0.0,0.3,0.2221,0.5385,0.2221,0.2221,0.2221,0.2221,0.3
5,0.143,0.1109,0.0,0.375,0.143,0.0,0.1999,0.143,0.0,0.1999,0.2727,0.0,0.1109,0.1999,0.0,0.1999,0.1999,0.3845,0.1999,0.2727,0.3845,0.1109,0.3332,0.2727,0.3845,0.1999,0.3332,0.1999,0.375,0.1999,0.0,0.143,0.1999,0.1109,0.6155,0.1109,0.1109,0.1109,0.1109,0.1999
6,0.4285,0.1112,0.2499,0.625,0.4285,0.2499,0.0,0.4285,0.2499,0.0,0.091,0.2499,0.1112,0.0,0.2499,0.0,0.0,0.2308,0.0,0.091,0.2308,0.1112,0.1666,0.091,0.2308,0.0,0.1666,0.0,0.625,0.0,0.2499,0.4285,0.0,0.1112,0.7692,0.1112,0.1112,0.1112,0.1112,0.0
7,0.0,0.2221,0.1251,0.2499,0.0,0.1251,0.3,0.0,0.1251,0.3,0.3637,0.1251,0.2221,0.3,0.1251,0.3,0.3,0.4615,0.3,0.3637,0.4615,0.2221,0.4166,0.3637,0.4615,0.3,0.4166,0.3,0.2499,0.3,0.1251,0.0,0.3,0.2221,0.5385,0.2221,0.2221,0.2221,0.2221,0.3
8,0.143,0.1109,0.0,0.375,0.143,0.0,0.1999,0.143,0.0,0.1999,0.2727,0.0,0.1109,0.1999,0.0,0.1999,0.1999,0.3845,0.1999,0.2727,0.3845,0.1109,0.3332,0.2727,0.3845,0.1999,0.3332,0.1999,0.375,0.1999,0.0,0.143,0.1999,0.1109,0.6155,0.1109,0.1109,0.1109,0.1109,0.1999
9,0.4285,0.1112,0.2499,0.625,0.4285,0.2499,0.0,0.4285,0.2499,0.0,0.091,0.2499,0.1112,0.0,0.2499,0.0,0.0,0.2308,0.0,0.091,0.2308,0.1112,0.1666,0.091,0.2308,0.0,0.1666,0.0,0.625,0.0,0.2499,0.4285,0.0,0.1112,0.7692,0.1112,0.1112,0.1112,0.1112,0.0
10,0.5715,0.2224,0.3749,0.7501,0.5715,0.3749,0.1001,0.5715,0.3749,0.1001,0.0,0.3749,0.2224,0.1001,0.3749,0.1001,0.1001,0.1538,0.1001,0.0,0.1538,0.2224,0.0832,0.0,0.1538,0.1001,0.0832,0.1001,0.7501,0.1001,0.3749,0.5715,0.1001,0.2224,0.8462,0.2224,0.2224,0.2224,0.2224,0.1001
11,0.143,0.1109,0.0,0.375,0.143,0.0,0.1999,0.143,0.0,0.1999,0.2727,0.0,0.1109,0.1999,0.0,0.1999,0.1999,0.3845,0.1999,0.2727,0.3845,0.1109,0.3332,0.2727,0.3845,0.1999,0.3332,0.1999,0.375,0.1999,0.0,0.143,0.1999,0.1109,0.6155,0.1109,0.1109,0.1109,0.1109,0.1999
12,0.2856,0.0,0.1248,0.4998,0.2856,0.1248,0.1001,0.2856,0.1248,0.1001,0.1819,0.1248,0.0,0.1001,0.1248,0.1001,0.1001,0.3077,0.1001,0.1819,0.3077,0.0,0.25,0.1819,0.3077,0.1001,0.25,0.1001,0.4998,0.1001,0.1248,0.2856,0.1001,0.0,0.6923,0.0,0.0,0.0,0.0,0.1001
13,0.4285,0.1112,0.2499,0.625,0.4285,0.2499,0.0,0.4285,0.2499,0.0,0.091,0.2499,0.1112,0.0,0.2499,0.0,0.0,0.2308,0.0,0.091,0.2308,0.1112,0.1666,0.091,0.2308,0.0,0.1666,0.0,0.625,0.0,0.2499,0.4285,0.0,0.1112,0.7692,0.1112,0.1112,0.1112,0.1112,0.0
14,0.143,0.1109,0.0,0.375,0.143,0.0,0.1999,0.143,0.0,0.1999,0.2727,0.0,0.1109,0.1999,0.0,0.1999,0.1999,0.3845,0.1999,0.2727,0.3845,0.1109,0.3332,0.2727,0.3845,0.1999,0.3332,0.1999,0.375,0.1999,0.0,0.143,0.1999,0.1109,0.6155,0.1109,0.1109,0.1109,0.1109,0.1999
15,0.4285,0.1112,0.2499,0.625,0.4285,0.2499,0.0,0.4285,0.2499,0.0,0.091,0.2499,0.1112,0.0,0.2499,0.0,0.0,0.2308,0.0,0.091,0.2308,0.1112,0.1666,0.091,0.2308,0.0,0.1666,0.0,0.625,0.0,0.2499,0.4285,0.0,0.1112,0.7692,0.1112,0.1112,0.1112,0.1112,0.0
16,0.4285,0.1112,0.2499,0.625,0.4285,0.2499,0.0,0.4285,0.2499,0.0,0.091,0.2499,0.1112,0.0,0.2499,0.0,0.0,0.2308,0.0,0.091,0.2308,0.1112,0.1666,0.091,0.2308,0.0,0.1666,0.0,0.625,0.0,0.2499,0.4285,0.0,0.1112,0.7692,0.1112,0.1112,0.1112,0.1112,0.0
17,0.857,0.4445,0.6248,1.0,0.857,0.6248,0.3,0.857,0.6248,0.3,0.1817,0.6248,0.4445,0.3,0.6248,0.3,0.3,0.0,0.3,0.1817,0.0,0.4445,0.0834,0.1817,0.0,0.3,0.0834,0.3,1.0,0.3,0.6248,0.857,0.3,0.4445,1.0,0.4445,0.4445,0.4445,0.4445,0.3
18,0.4285,0.1112,0.2499,0.625,0.4285,0.2499,0.0,0.4285,0.2499,0.0,0.091,0.2499,0.1112,0.0,0.2499,0.0,0.0,0.2308,0.0,0.091,0.2308,0.1112,0.1666,0.091,0.2308,0.0,0.1666,0.0,0.625,0.0,0.2499,0.4285,0.0,0.1112,0.7692,0.1112,0.1112,0.1112,0.1112,0.0
19,0.5715,0.2224,0.3749,0.7501,0.5715,0.3749,0.1001,0.5715,0.3749,0.1001,0.0,0.3749,0.2224,0.1001,0.3749,0.1001,0.1001,0.1538,0.1001,0.0,0.1538,0.2224,0.0832,0.0,0.1538,0.1001,0.0832,0.1001,0.7501,0.1001,0.3749,0.5715,0.1001,0.2224,0.8462,0.2224,0.2224,0.2224,0.2224,0.1001
20,0.857,0.4445,0.6248,1.0,0.857,0.6248,0.3,0.857,0.6248,0.3,0.1817,0.6248,0.4445,0.3,0.6248,0.3,0.3,0.0,0.3,0.1817,0.0,0.4445,0.0834,0.1817,0.0,0.3,0.0834,0.3,1.0,0.3,0.6248,0.857,0.3,0.4445,1.0,0.4445,0.4445,0.4445,0.4445,0.3
21,0.2856,0.0,0.1248,0.4998,0.2856,0.1248,0.1001,0.2856,0.1248,0.1001,0.1819,0.1248,0.0,0.1001,0.1248,0.1001,0.1001,0.3077,0.1001,0.1819,0.3077,0.0,0.25,0.1819,0.3077,0.1001,0.25,0.1001,0.4998,0.1001,0.1248,0.2856,0.1001,0.0,0.6923,0.0,0.0,0.0,0.0,0.1001
22,0.7141,0.3333,0.4997,0.8749,0.7141,0.4997,0.1999,0.7141,0.4997,0.1999,0.0908,0.4997,0.3333,0.1999,0.4997,0.1999,0.1999,0.077,0.1999,0.0908,0.077,0.3333,0.0,0.0908,0.077,0.1999,0.0,0.1999,0.8749,0.1999,0.4997,0.7141,0.1999,0.3333,0.923,0.3333,0.3333,0.3333,0.3333,0.1999
23,0.5715,0.2224,0.3749,0.7501,0.5715,0.3749,0.1001,0.5715,0.3749,0.1001,0.0,0.3749,0.2224,0.1001,0.3749,0.1001,0.1001,0.1538,0.1001,0.0,0.1538,0.2224,0.0832,0.0,0.1538,0.1001,0.0832,0.1001,0.7501,0.1001,0.3749,0.5715,0.1001,0.2224,0.8462,0.2224,0.2224,0.2224,0.2224,0.1001
24,0.857,0.4445,0.6248,1.0,0.857,0.6248,0.3,0.857,0.6248,0.3,0.1817,0.6248,0.4445,0.3,0.6248,0.3,0.3,0.0,0.3,0.1817,0.0,0.4445,0.0834,0.1817,0.0,0.3,0.0834,0.3,1.0,0.3,0.6248,0.857,0.3,0.4445,1.0,0.4445,0.4445,0.4445,0.4445,0.3
25,0.4285,0.1112,0.2499,0.625,0.4285,0.2499,0.0,0.4285,0.2499,0.0,0.091,0.2499,0.1112,0.0,0.2499,0.0,0.0,0.2308,0.0,0.091,0.2308,0.1112,0.1666,0.091,0.2308,0.0,0.1666,0.0,0.625,0.0,0.2499,0.4285,0.0,0.1112,0.7692,0.1112,0.1112,0.1112,0.1112,0.0
26,0.7141,0.3333,0.4997,0.8749,0.7141,0.4997,0.1999,0.7141,0.4997,0.1999,0.0908,0.4997,0.3333,0.1999,0.4997,0.1999,0.1999,0.077,0.1999,0.0908,0.077,0.3333,0.0,0.0908,0.077,0.1999,0.0,0.1999,0.8749,0.1999,0.4997,0.7141,0.1999,0.3333,0.923,0.3333,0.3333,0.3333,0.3333,0.1999
27,0.4285,0.1112,0.2499,0.625,0.4285,0.2499,0.0,0.4285,0.2499,0.0,0.091,0.2499,0.1112,0.0,0.2499,0.0,0.0,0.2308,0.0,0.091,0.2308,0.1112,0.1666,0.091,0.2308,0.0,0.1666,0.0,0.625,0.0,0.2499,0.4285,0.0,0.1112,0.7692,0.1112,0.1112,0.1112,0.1112,0.0
28,0.2856,0.4443,0.3749,0.0,0.2856,0.3749,0.4999,0.2856,0.3749,0.4999,0.5454,0.3749,0.4443,0.4999,0.3749,0.4999,0.4999,0.6153,0.4999,0.5454,0.6153,0.4443,0.5832,0.5454,0.6153,0.4999,0.5832,0.4999,0.0,0.4999,0.3749,0.2856,0.4999,0.4443,0.3847,0.4443,0.4443,0.4443,0.4443,0.4999
29,0.4285,0.1112,0.2499,0.625,0.4285,0.2499,0.0,0.4285,0.2499,0.0,0.091,0.2499,0.1112,0.0,0.2499,0.0,0.0,0.2308,0.0,0.091,0.2308,0.1112,0.1666,0.091,0.2308,0.0,0.1666,0.0,0.625,0.0,0.2499,0.4285,0.0,0.1112,0.7692,0.1112,0.1112,0.1112,0.1112,0.0
30,0.143,0.1109,0.0,0.375,0.143,0.0,0.1999,0.143,0.0,0.1999,0.2727,0.0,0.1109,0.1999,0.0,0.1999,0.1999,0.3845,0.1999,0.2727,0.3845,0.1109,0.3332,0.2727,0.3845,0.1999,0.3332,0.1999,0.375,0.1999,0.0,0.143,0.1999,0.1109,0.6155,0.1109,0.1109,0.1109,0.1109,0.1999
31,0.0,0.2221,0.1251,0.2499,0.0,0.1251,0.3,0.0,0.1251,0.3,0.3637,0.1251,0.2221,0.3,0.1251,0.3,0.3,0.4615,0.3,0.3637,0.4615,0.2221,0.4166,0.3637,0.4615,0.3,0.4166,0.3,0.2499,0.3,0.1251,0.0,0.3,0.2221,0.5385,0.2221,0.2221,0.2221,0.2221,0.3
32,0.4285,0.1112,0.2499,0.625,0.4285,0.2499,0.0,0.4285,0.2499,0.0,0.091,0.2499,0.1112,0.0,0.2499,0.0,0.0,0.2308,0.0,0.091,0.2308,0.1112,0.1666,0.091,0.2308,0.0,0.1666,0.0,0.625,0.0,0.2499,0.4285,0.0,0.1112,0.7692,0.1112,0.1112,0.1112,0.1112,0.0
33,0.2856,0.0,0.1248,0.4998,0.2856,0.1248,0.1001,0.2856,0.1248,0.1001,0.1819,0.1248,0.0,0.1001,0.1248,0.1001,0.1001,0.3077,0.1001,0.1819,0.3077,0.0,0.25,0.1819,0.3077,0.1001,0.25,0.1001,0.4998,0.1001,0.1248,0.2856,0.1001,0.0,0.6923,0.0,0.0,0.0,0.0,0.1001
34,1.0,1.0,1.0,0.6253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6253,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
35,0.2856,0.0,0.1248,0.4998,0.2856,0.1248,0.1001,0.2856,0.1248,0.1001,0.1819,0.1248,0.0,0.1001,0.1248,0.1001,0.1001,0.3077,0.1001,0.1819,0.3077,0.0,0.25,0.1819,0.3077,0.1001,0.25,0.1001,0.4998,0.1001,0.1248,0.2856,0.1001,0.0,0.6923,0.0,0.0,0.0,0.0,0.1001
36,0.2856,0.0,0.1248,0.4998,0.2856,0.1248,0.1001,0.2856,0.1248,0.1001,0.1819,0.1248,0.0,0.1001,0.1248,0.1001,0.1001,0.3077,0.1001,0.1819,0.3077,0.0,0.25,0.1819,0.3077,0.1001,0.25,0.1001,0.4998,0.1001,0.1248,0.2856,0.1001,0.0,0.6923,0.0,0.0,0.0,0.0,0.1001
37,0.2856,0.0,0.1248,0.4998,0.2856,0.1248,0.1001,0.2856,0.1248,0.1001,0.1819,0.1248,0.0,0.1001,0.1248,0.1001,0.1001,0.3077,0.1001,0.1819,0.3077,0.0,0.25,0.1819,0.3077,0.1001,0.25,0.1001,0.4998,0.1001,0.1248,0.2856,0.1001,0.0,0.6923,0.0,0.0,0.0,0.0,0.1001
38,0.2856,0.0,0.1248,0.4998,0.2856,0.1248,0.1001,0.2856,0.1248,0.1001,0.1819,0.1248,0.0,0.1001,0.1248,0.1001,0.1001,0.3077,0.1001,0.1819,0.3077,0.0,0.25,0.1819,0.3077,0.1001,0.25,0.1001,0.4998,0.1001,0.1248,0.2856,0.1001,0.0,0.6923,0.0,0.0,0.0,0.0,0.1001
39,0.4285,0.1112,0.2499,0.625,0.4285,0.2499,0.0,0.4285,0.2499,0.0,0.091,0.2499,0.1112,0.0,0.2499,0.0,0.0,0.2308,0.0,0.091,0.2308,0.1112,0.1666,0.091,0.2308,0.0,0.1666,0.0,0.625,0.0,0.2499,0.4285,0.0,0.1112,0.7692,0.1112,0.1112,0.1112,0.1112,0.0
