,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.0,0.1056,0.0951,0.1361,0.208,0.0499,0.3212,0.3212,0.0499,0.4061,0.472,0.208,0.1503,0.393,0.1503,0.4689,0.528,0.528,0.1503,0.208,0.4689,0.208,0.4061,0.1503,0.472,0.0499,0.0499,0.0499,0.0499,0.208
1,0.1056,0.0,0.1906,0.2273,0.2916,0.1502,0.3929,0.3929,0.1502,0.4688,0.5277,0.2916,0.0499,0.3213,0.0499,0.4062,0.4723,0.4723,0.0499,0.2916,0.4062,0.2916,0.4688,0.0499,0.5277,0.1502,0.1502,0.1502,0.1502,0.2916
2,0.1051,0.2107,0.0,0.0454,0.1248,0.0499,0.2499,0.2499,0.0499,0.3437,0.4165,0.1248,0.2501,0.4643,0.2501,0.5314,0.5835,0.5835,0.2501,0.1248,0.5314,0.1248,0.3437,0.2501,0.4165,0.0499,0.0499,0.0499,0.0499,0.1248
3,0.1576,0.2633,0.0475,0.0,0.0832,0.0998,0.2143,0.2143,0.0998,0.3125,0.3888,0.0832,0.3,0.5,0.3,0.5626,0.6112,0.6112,0.3,0.0832,0.5626,0.0832,0.3125,0.3,0.3888,0.0998,0.0998,0.0998,0.0998,0.0832
4,0.2626,0.3684,0.1426,0.0908,0.0,0.1996,0.143,0.143,0.1996,0.2501,0.3333,0.0,0.3999,0.5713,0.3999,0.625,0.6667,0.6667,0.3999,0.0,0.625,0.0,0.2501,0.3999,0.3333,0.1996,0.1996,0.1996,0.1996,0.0
5,0.0525,0.1582,0.0475,0.0908,0.1664,0.0,0.2856,0.2856,0.0,0.3749,0.4443,0.1664,0.2002,0.4287,0.2002,0.5002,0.5557,0.5557,0.2002,0.1664,0.5002,0.1664,0.3749,0.2002,0.4443,0.0,0.0,0.0,0.0,0.1664
6,0.4732,0.5791,0.3332,0.2727,0.1668,0.3997,0.0,0.0,0.3997,0.1251,0.2221,0.1668,0.6001,0.7143,0.6001,0.7501,0.7779,0.7779,0.6001,0.1668,0.7501,0.1668,0.1251,0.6001,0.2221,0.3997,0.3997,0.3997,0.3997,0.1668
7,0.4732,0.5791,0.3332,0.2727,0.1668,0.3997,0.0,0.0,0.3997,0.1251,0.2221,0.1668,0.6001,0.7143,0.6001,0.7501,0.7779,0.7779,0.6001,0.1668,0.7501,0.1668,0.1251,0.6001,0.2221,0.3997,0.3997,0.3997,0.3997,0.1668
8,0.0525,0.1582,0.0475,0.0908,0.1664,0.0,0.2856,0.2856,0.0,0.3749,0.4443,0.1664,0.2002,0.4287,0.2002,0.5002,0.5557,0.5557,0.2002,0.1664,0.5002,0.1664,0.3749,0.2002,0.4443,0.0,0.0,0.0,0.0,0.1664
9,0.6838,0.7898,0.5238,0.4546,0.3336,0.5998,0.143,0.143,0.5998,0.0,0.1109,0.3336,0.8003,0.8573,0.8003,0.8752,0.8891,0.8891,0.8003,0.3336,0.8752,0.3336,0.0,0.8003,0.1109,0.5998,0.5998,0.5998,0.5998,0.3336
10,0.8939,1.0,0.7139,0.6361,0.5,0.7994,0.2856,0.2856,0.7994,0.1248,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.1248,1.0,0.0,0.7994,0.7994,0.7994,0.7994,0.5
11,0.2626,0.3684,0.1426,0.0908,0.0,0.1996,0.143,0.143,0.1996,0.2501,0.3333,0.0,0.3999,0.5713,0.3999,0.625,0.6667,0.6667,0.3999,0.0,0.625,0.0,0.2501,0.3999,0.3333,0.1996,0.1996,0.1996,0.1996,0.0
12,0.1581,0.0526,0.2381,0.2727,0.3332,0.2001,0.4285,0.4285,0.2001,0.5,0.5555,0.3332,0.0,0.2857,0.0,0.375,0.4445,0.4445,0.0,0.3332,0.375,0.3332,0.5,0.0,0.5555,0.2001,0.2001,0.2001,0.2001,0.3332
13,0.5788,0.4735,0.6188,0.6361,0.6664,0.5998,0.7141,0.7141,0.5998,0.7499,0.7776,0.6664,0.3999,0.0,0.3999,0.1251,0.2224,0.2224,0.3999,0.6664,0.1251,0.6664,0.7499,0.3999,0.7776,0.5998,0.5998,0.5998,0.5998,0.6664
14,0.1581,0.0526,0.2381,0.2727,0.3332,0.2001,0.4285,0.4285,0.2001,0.5,0.5555,0.3332,0.0,0.2857,0.0,0.375,0.4445,0.4445,0.0,0.3332,0.375,0.3332,0.5,0.0,0.5555,0.2001,0.2001,0.2001,0.2001,0.3332
15,0.7894,0.6842,0.8094,0.8181,0.8332,0.7999,0.857,0.857,0.7999,0.8749,0.8888,0.8332,0.6001,0.143,0.6001,0.0,0.1112,0.1112,0.6001,0.8332,0.0,0.8332,0.8749,0.6001,0.8888,0.7999,0.7999,0.7999,0.7999,0.8332
16,1.0,0.8949,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8003,0.286,0.8003,0.1251,0.0,0.0,0.8003,1.0,0.1251,1.0,1.0,0.8003,1.0,1.0,1.0,1.0,1.0,1.0
17,1.0,0.8949,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8003,0.286,0.8003,0.1251,0.0,0.0,0.8003,1.0,0.1251,1.0,1.0,0.8003,1.0,1.0,1.0,1.0,1.0,1.0
