,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
10,0.3637,0.3,0.3637,0.4615,0.4166,0.5,0.3637,0.5,0.5625,0.4615,0.0,0.2221,0.25,0.3571,0.1001,0.3637,0.4166,0.1818,0.3,0.1001,0.2221,0.4166,0.5333,0.2221,0.2221,0.1251,0.4375,0.25,0.0,0.1251,0.4166,0.3,0.25,0.2221,0.4166,0.3,0.4615,0.4166,0.3637,0.5333
11,0.1819,0.1001,0.1819,0.3077,0.25,0.3572,0.1819,0.3572,0.4375,0.3077,0.2221,0.0,0.4166,0.4999,0.3,0.1819,0.25,0.3635,0.1001,0.3,0.0,0.25,0.4,0.0,0.0,0.1248,0.5625,0.4166,0.2221,0.1248,0.25,0.1001,0.4166,0.0,0.25,0.1001,0.3077,0.25,0.1819,0.4
12,0.6363,0.6,0.6363,0.6923,0.6666,0.7143,0.6363,0.7143,0.75,0.6923,0.3333,0.5555,0.0,0.1428,0.1999,0.6363,0.6666,0.091,0.6,0.1999,0.5555,0.6666,0.7333,0.5555,0.5555,0.5,0.25,0.0,0.3333,0.5,0.6666,0.6,0.0,0.5555,0.6666,0.6,0.6923,0.6666,0.6363,0.7333
13,0.8181,0.7999,0.8181,0.846,0.8332,0.857,0.8181,0.857,0.8749,0.846,0.5555,0.7776,0.1666,0.0,0.3998,0.8181,0.8332,0.2727,0.7999,0.3998,0.7776,0.8332,0.8666,0.7776,0.7776,0.7499,0.1251,0.1666,0.5555,0.7499,0.8332,0.7999,0.1666,0.7776,0.8332,0.7999,0.846,0.8332,0.8181,0.8666
14,0.4546,0.4,0.4546,0.5385,0.5,0.5715,0.4546,0.5715,0.625,0.5385,0.1112,0.3333,0.1666,0.2856,0.0,0.4546,0.5,0.0908,0.4,0.0,0.3333,0.5,0.6,0.3333,0.3333,0.2501,0.375,0.1666,0.1112,0.2501,0.5,0.4,0.1666,0.3333,0.5,0.4,0.5385,0.5,0.4546,0.6
15,0.0,0.1001,0.0,0.1538,0.0832,0.2143,0.0,0.2143,0.3124,0.1538,0.4445,0.2224,0.5834,0.6429,0.5001,0.0,0.0832,0.5455,0.1001,0.5001,0.2224,0.0832,0.2666,0.2224,0.2224,0.3749,0.6876,0.5834,0.4445,0.3749,0.0832,0.1001,0.5834,0.2224,0.0832,0.1001,0.1538,0.0832,0.0,0.2666
16,0.0908,0.1999,0.0908,0.077,0.0,0.143,0.0908,0.143,0.25,0.077,0.5555,0.3333,0.6666,0.7142,0.6,0.0908,0.0,0.6363,0.1999,0.6,0.3333,0.0,0.2,0.3333,0.3333,0.4997,0.75,0.6666,0.5555,0.4997,0.0,0.1999,0.6666,0.3333,0.0,0.1999,0.077,0.0,0.0908,0.2
17,0.5454,0.4999,0.5454,0.6153,0.5832,0.6428,0.5454,0.6428,0.6874,0.6153,0.2221,0.4443,0.0834,0.2143,0.0998,0.5454,0.5832,0.0,0.4999,0.0998,0.4443,0.5832,0.6666,0.4443,0.4443,0.3749,0.3126,0.0834,0.2221,0.3749,0.5832,0.4999,0.0834,0.4443,0.5832,0.4999,0.6153,0.5832,0.5454,0.6666
18,0.091,0.0,0.091,0.2308,0.1666,0.2857,0.091,0.2857,0.375,0.2308,0.3333,0.1112,0.5,0.5714,0.4,0.091,0.1666,0.4545,0.0,0.4,0.1112,0.1666,0.3333,0.1112,0.1112,0.2499,0.625,0.5,0.3333,0.2499,0.1666,0.0,0.5,0.1112,0.1666,0.0,0.2308,0.1666,0.091,0.3333
19,0.4546,0.4,0.4546,0.5385,0.5,0.5715,0.4546,0.5715,0.625,0.5385,0.1112,0.3333,0.1666,0.2856,0.0,0.4546,0.5,0.0908,0.4,0.0,0.3333,0.5,0.6,0.3333,0.3333,0.2501,0.375,0.1666,0.1112,0.2501,0.5,0.4,0.1666,0.3333,0.5,0.4,0.5385,0.5,0.4546,0.6
20,0.1819,0.1001,0.1819,0.3077,0.25,0.3572,0.1819,0.3572,0.4375,0.3077,0.2221,0.0,0.4166,0.4999,0.3,0.1819,0.25,0.3635,0.1001,0.3,0.0,0.25,0.4,0.0,0.0,0.1248,0.5625,0.4166,0.2221,0.1248,0.25,0.1001,0.4166,0.0,0.25,0.1001,0.3077,0.25,0.1819,0.4
21,0.0908,0.1999,0.0908,0.077,0.0,0.143,0.0908,0.143,0.25,0.077,0.5555,0.3333,0.6666,0.7142,0.6,0.0908,0.0,0.6363,0.1999,0.6,0.3333,0.0,0.2,0.3333,0.3333,0.4997,0.75,0.6666,0.5555,0.4997,0.0,0.1999,0.6666,0.3333,0.0,0.1999,0.077,0.0,0.0908,0.2
22,0.3634,0.4999,0.3634,0.1538,0.25,0.0713,0.3634,0.0713,0.0625,0.1538,0.8888,0.6667,0.9166,0.9285,0.8999,0.3634,0.25,0.909,0.4999,0.8999,0.6667,0.25,0.0,0.6667,0.6667,0.8746,0.9375,0.9166,0.8888,0.8746,0.25,0.4999,0.9166,0.6667,0.25,0.4999,0.1538,0.25,0.3634,0.0
23,0.1819,0.1001,0.1819,0.3077,0.25,0.3572,0.1819,0.3572,0.4375,0.3077,0.2221,0.0,0.4166,0.4999,0.3,0.1819,0.25,0.3635,0.1001,0.3,0.0,0.25,0.4,0.0,0.0,0.1248,0.5625,0.4166,0.2221,0.1248,0.25,0.1001,0.4166,0.0,0.25,0.1001,0.3077,0.25,0.1819,0.4
24,0.1819,0.1001,0.1819,0.3077,0.25,0.3572,0.1819,0.3572,0.4375,0.3077,0.2221,0.0,0.4166,0.4999,0.3,0.1819,0.25,0.3635,0.1001,0.3,0.0,0.25,0.4,0.0,0.0,0.1248,0.5625,0.4166,0.2221,0.1248,0.25,0.1001,0.4166,0.0,0.25,0.1001,0.3077,0.25,0.1819,0.4
25,0.2727,0.1999,0.2727,0.3845,0.3332,0.4285,0.2727,0.4285,0.4999,0.3845,0.1112,0.1109,0.3334,0.4286,0.2001,0.2727,0.3332,0.2727,0.1999,0.2001,0.1109,0.3332,0.4666,0.1109,0.1109,0.0,0.5001,0.3334,0.1112,0.0,0.3332,0.1999,0.3334,0.1109,0.3332,0.1999,0.3845,0.3332,0.2727,0.4666
26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7779,1.0,0.3334,0.143,0.6,1.0,1.0,0.4547,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3334,0.7779,1.0,1.0,1.0,0.3334,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,0.6363,0.6,0.6363,0.6923,0.6666,0.7143,0.6363,0.7143,0.75,0.6923,0.3333,0.5555,0.0,0.1428,0.1999,0.6363,0.6666,0.091,0.6,0.1999,0.5555,0.6666,0.7333,0.5555,0.5555,0.5,0.25,0.0,0.3333,0.5,0.6666,0.6,0.0,0.5555,0.6666,0.6,0.6923,0.6666,0.6363,0.7333
28,0.3637,0.3,0.3637,0.4615,0.4166,0.5,0.3637,0.5,0.5625,0.4615,0.0,0.2221,0.25,0.3571,0.1001,0.3637,0.4166,0.1818,0.3,0.1001,0.2221,0.4166,0.5333,0.2221,0.2221,0.1251,0.4375,0.25,0.0,0.1251,0.4166,0.3,0.25,0.2221,0.4166,0.3,0.4615,0.4166,0.3637,0.5333
29,0.2727,0.1999,0.2727,0.3845,0.3332,0.4285,0.2727,0.4285,0.4999,0.3845,0.1112,0.1109,0.3334,0.4286,0.2001,0.2727,0.3332,0.2727,0.1999,0.2001,0.1109,0.3332,0.4666,0.1109,0.1109,0.0,0.5001,0.3334,0.1112,0.0,0.3332,0.1999,0.3334,0.1109,0.3332,0.1999,0.3845,0.3332,0.2727,0.4666
30,0.0908,0.1999,0.0908,0.077,0.0,0.143,0.0908,0.143,0.25,0.077,0.5555,0.3333,0.6666,0.7142,0.6,0.0908,0.0,0.6363,0.1999,0.6,0.3333,0.0,0.2,0.3333,0.3333,0.4997,0.75,0.6666,0.5555,0.4997,0.0,0.1999,0.6666,0.3333,0.0,0.1999,0.077,0.0,0.0908,0.2
31,0.091,0.0,0.091,0.2308,0.1666,0.2857,0.091,0.2857,0.375,0.2308,0.3333,0.1112,0.5,0.5714,0.4,0.091,0.1666,0.4545,0.0,0.4,0.1112,0.1666,0.3333,0.1112,0.1112,0.2499,0.625,0.5,0.3333,0.2499,0.1666,0.0,0.5,0.1112,0.1666,0.0,0.2308,0.1666,0.091,0.3333
32,0.6363,0.6,0.6363,0.6923,0.6666,0.7143,0.6363,0.7143,0.75,0.6923,0.3333,0.5555,0.0,0.1428,0.1999,0.6363,0.6666,0.091,0.6,0.1999,0.5555,0.6666,0.7333,0.5555,0.5555,0.5,0.25,0.0,0.3333,0.5,0.6666,0.6,0.0,0.5555,0.6666,0.6,0.6923,0.6666,0.6363,0.7333
33,0.1819,0.1001,0.1819,0.3077,0.25,0.3572,0.1819,0.3572,0.4375,0.3077,0.2221,0.0,0.4166,0.4999,0.3,0.1819,0.25,0.3635,0.1001,0.3,0.0,0.25,0.4,0.0,0.0,0.1248,0.5625,0.4166,0.2221,0.1248,0.25,0.1001,0.4166,0.0,0.25,0.1001,0.3077,0.25,0.1819,0.4
34,0.0908,0.1999,0.0908,0.077,0.0,0.143,0.0908,0.143,0.25,0.077,0.5555,0.3333,0.6666,0.7142,0.6,0.0908,0.0,0.6363,0.1999,0.6,0.3333,0.0,0.2,0.3333,0.3333,0.4997,0.75,0.6666,0.5555,0.4997,0.0,0.1999,0.6666,0.3333,0.0,0.1999,0.077,0.0,0.0908,0.2
35,0.091,0.0,0.091,0.2308,0.1666,0.2857,0.091,0.2857,0.375,0.2308,0.3333,0.1112,0.5,0.5714,0.4,0.091,0.1666,0.4545,0.0,0.4,0.1112,0.1666,0.3333,0.1112,0.1112,0.2499,0.625,0.5,0.3333,0.2499,0.1666,0.0,0.5,0.1112,0.1666,0.0,0.2308,0.1666,0.091,0.3333
36,0.1817,0.3,0.1817,0.0,0.0834,0.0715,0.1817,0.0715,0.1875,0.0,0.6667,0.4445,0.75,0.7857,0.7,0.1817,0.0834,0.7273,0.3,0.7,0.4445,0.0834,0.1333,0.4445,0.4445,0.6248,0.8125,0.75,0.6667,0.6248,0.0834,0.3,0.75,0.4445,0.0834,0.3,0.0,0.0834,0.1817,0.1333
37,0.0908,0.1999,0.0908,0.077,0.0,0.143,0.0908,0.143,0.25,0.077,0.5555,0.3333,0.6666,0.7142,0.6,0.0908,0.0,0.6363,0.1999,0.6,0.3333,0.0,0.2,0.3333,0.3333,0.4997,0.75,0.6666,0.5555,0.4997,0.0,0.1999,0.6666,0.3333,0.0,0.1999,0.077,0.0,0.0908,0.2
38,0.0,0.1001,0.0,0.1538,0.0832,0.2143,0.0,0.2143,0.3124,0.1538,0.4445,0.2224,0.5834,0.6429,0.5001,0.0,0.0832,0.5455,0.1001,0.5001,0.2224,0.0832,0.2666,0.2224,0.2224,0.3749,0.6876,0.5834,0.4445,0.3749,0.0832,0.1001,0.5834,0.2224,0.0832,0.1001,0.1538,0.0832,0.0,0.2666
39,0.3634,0.4999,0.3634,0.1538,0.25,0.0713,0.3634,0.0713,0.0625,0.1538,0.8888,0.6667,0.9166,0.9285,0.8999,0.3634,0.25,0.909,0.4999,0.8999,0.6667,0.25,0.0,0.6667,0.6667,0.8746,0.9375,0.9166,0.8888,0.8746,0.25,0.4999,0.9166,0.6667,0.25,0.4999,0.1538,0.25,0.3634,0.0
