,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.0,0.7778,0.6667,0.2222,0.7143,0.7143,0.0,0.6,0.2222,0.7143,0.6667,0.1667,0.6667,0.7778,0.75,0.75,0.6,0.7143,0.6,0.1667,0.4,0.1667,0.1667,0.4,0.6,0.0,0.0,0.1667,0.0,0.0
1,1.0,0.0,0.5,1.0,0.2857,0.2857,1.0,0.8,1.0,0.2857,0.5,1.0,0.5,0.0,0.125,0.125,0.8,0.2857,0.8,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0
2,0.5714,0.3333,0.0,0.6667,0.1429,0.1429,0.5714,0.2,0.6667,0.1429,0.0,0.5,0.0,0.3333,0.25,0.25,0.2,0.1429,0.2,0.5,0.4,0.5,0.5,0.4,0.2,0.5714,0.5714,0.5,0.5714,0.5714
3,0.2857,1.0,1.0,0.0,1.0,1.0,0.2857,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.8,0.5,0.5,0.8,1.0,0.2857,0.2857,0.5,0.2857,0.2857
4,0.7143,0.2222,0.1667,0.7778,0.0,0.0,0.7143,0.4,0.7778,0.0,0.1667,0.6667,0.1667,0.2222,0.125,0.125,0.4,0.0,0.4,0.6667,0.6,0.6667,0.6667,0.6,0.4,0.7143,0.7143,0.6667,0.7143,0.7143
5,0.7143,0.2222,0.1667,0.7778,0.0,0.0,0.7143,0.4,0.7778,0.0,0.1667,0.6667,0.1667,0.2222,0.125,0.125,0.4,0.0,0.4,0.6667,0.6,0.6667,0.6667,0.6,0.4,0.7143,0.7143,0.6667,0.7143,0.7143
6,0.0,0.7778,0.6667,0.2222,0.7143,0.7143,0.0,0.6,0.2222,0.7143,0.6667,0.1667,0.6667,0.7778,0.75,0.75,0.6,0.7143,0.6,0.1667,0.4,0.1667,0.1667,0.4,0.6,0.0,0.0,0.1667,0.0,0.0
7,0.4286,0.4444,0.1667,0.5556,0.2857,0.2857,0.4286,0.0,0.5556,0.2857,0.1667,0.3333,0.1667,0.4444,0.375,0.375,0.0,0.2857,0.0,0.3333,0.2,0.3333,0.3333,0.2,0.0,0.4286,0.4286,0.3333,0.4286,0.4286
8,0.2857,1.0,1.0,0.0,1.0,1.0,0.2857,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.8,0.5,0.5,0.8,1.0,0.2857,0.2857,0.5,0.2857,0.2857
9,0.7143,0.2222,0.1667,0.7778,0.0,0.0,0.7143,0.4,0.7778,0.0,0.1667,0.6667,0.1667,0.2222,0.125,0.125,0.4,0.0,0.4,0.6667,0.6,0.6667,0.6667,0.6,0.4,0.7143,0.7143,0.6667,0.7143,0.7143
10,0.5714,0.3333,0.0,0.6667,0.1429,0.1429,0.5714,0.2,0.6667,0.1429,0.0,0.5,0.0,0.3333,0.25,0.25,0.2,0.1429,0.2,0.5,0.4,0.5,0.5,0.4,0.2,0.5714,0.5714,0.5,0.5714,0.5714
11,0.1429,0.6667,0.5,0.3333,0.5714,0.5714,0.1429,0.4,0.3333,0.5714,0.5,0.0,0.5,0.6667,0.625,0.625,0.4,0.5714,0.4,0.0,0.2,0.0,0.0,0.2,0.4,0.1429,0.1429,0.0,0.1429,0.1429
12,0.5714,0.3333,0.0,0.6667,0.1429,0.1429,0.5714,0.2,0.6667,0.1429,0.0,0.5,0.0,0.3333,0.25,0.25,0.2,0.1429,0.2,0.5,0.4,0.5,0.5,0.4,0.2,0.5714,0.5714,0.5,0.5714,0.5714
13,1.0,0.0,0.5,1.0,0.2857,0.2857,1.0,0.8,1.0,0.2857,0.5,1.0,0.5,0.0,0.125,0.125,0.8,0.2857,0.8,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0
14,0.8571,0.1111,0.3333,0.8889,0.1429,0.1429,0.8571,0.6,0.8889,0.1429,0.3333,0.8333,0.3333,0.1111,0.0,0.0,0.6,0.1429,0.6,0.8333,0.8,0.8333,0.8333,0.8,0.6,0.8571,0.8571,0.8333,0.8571,0.8571
15,0.8571,0.1111,0.3333,0.8889,0.1429,0.1429,0.8571,0.6,0.8889,0.1429,0.3333,0.8333,0.3333,0.1111,0.0,0.0,0.6,0.1429,0.6,0.8333,0.8,0.8333,0.8333,0.8,0.6,0.8571,0.8571,0.8333,0.8571,0.8571
16,0.4286,0.4444,0.1667,0.5556,0.2857,0.2857,0.4286,0.0,0.5556,0.2857,0.1667,0.3333,0.1667,0.4444,0.375,0.375,0.0,0.2857,0.0,0.3333,0.2,0.3333,0.3333,0.2,0.0,0.4286,0.4286,0.3333,0.4286,0.4286
17,0.7143,0.2222,0.1667,0.7778,0.0,0.0,0.7143,0.4,0.7778,0.0,0.1667,0.6667,0.1667,0.2222,0.125,0.125,0.4,0.0,0.4,0.6667,0.6,0.6667,0.6667,0.6,0.4,0.7143,0.7143,0.6667,0.7143,0.7143
18,0.4286,0.4444,0.1667,0.5556,0.2857,0.2857,0.4286,0.0,0.5556,0.2857,0.1667,0.3333,0.1667,0.4444,0.375,0.375,0.0,0.2857,0.0,0.3333,0.2,0.3333,0.3333,0.2,0.0,0.4286,0.4286,0.3333,0.4286,0.4286
19,0.1429,0.6667,0.5,0.3333,0.5714,0.5714,0.1429,0.4,0.3333,0.5714,0.5,0.0,0.5,0.6667,0.625,0.625,0.4,0.5714,0.4,0.0,0.2,0.0,0.0,0.2,0.4,0.1429,0.1429,0.0,0.1429,0.1429
20,0.2857,0.5556,0.3333,0.4444,0.4286,0.4286,0.2857,0.2,0.4444,0.4286,0.3333,0.1667,0.3333,0.5556,0.5,0.5,0.2,0.4286,0.2,0.1667,0.0,0.1667,0.1667,0.0,0.2,0.2857,0.2857,0.1667,0.2857,0.2857
21,0.1429,0.6667,0.5,0.3333,0.5714,0.5714,0.1429,0.4,0.3333,0.5714,0.5,0.0,0.5,0.6667,0.625,0.625,0.4,0.5714,0.4,0.0,0.2,0.0,0.0,0.2,0.4,0.1429,0.1429,0.0,0.1429,0.1429
22,0.1429,0.6667,0.5,0.3333,0.5714,0.5714,0.1429,0.4,0.3333,0.5714,0.5,0.0,0.5,0.6667,0.625,0.625,0.4,0.5714,0.4,0.0,0.2,0.0,0.0,0.2,0.4,0.1429,0.1429,0.0,0.1429,0.1429
23,0.2857,0.5556,0.3333,0.4444,0.4286,0.4286,0.2857,0.2,0.4444,0.4286,0.3333,0.1667,0.3333,0.5556,0.5,0.5,0.2,0.4286,0.2,0.1667,0.0,0.1667,0.1667,0.0,0.2,0.2857,0.2857,0.1667,0.2857,0.2857
24,0.4286,0.4444,0.1667,0.5556,0.2857,0.2857,0.4286,0.0,0.5556,0.2857,0.1667,0.3333,0.1667,0.4444,0.375,0.375,0.0,0.2857,0.0,0.3333,0.2,0.3333,0.3333,0.2,0.0,0.4286,0.4286,0.3333,0.4286,0.4286
25,0.0,0.7778,0.6667,0.2222,0.7143,0.7143,0.0,0.6,0.2222,0.7143,0.6667,0.1667,0.6667,0.7778,0.75,0.75,0.6,0.7143,0.6,0.1667,0.4,0.1667,0.1667,0.4,0.6,0.0,0.0,0.1667,0.0,0.0
26,0.0,0.7778,0.6667,0.2222,0.7143,0.7143,0.0,0.6,0.2222,0.7143,0.6667,0.1667,0.6667,0.7778,0.75,0.75,0.6,0.7143,0.6,0.1667,0.4,0.1667,0.1667,0.4,0.6,0.0,0.0,0.1667,0.0,0.0
27,0.1429,0.6667,0.5,0.3333,0.5714,0.5714,0.1429,0.4,0.3333,0.5714,0.5,0.0,0.5,0.6667,0.625,0.625,0.4,0.5714,0.4,0.0,0.2,0.0,0.0,0.2,0.4,0.1429,0.1429,0.0,0.1429,0.1429
28,0.0,0.7778,0.6667,0.2222,0.7143,0.7143,0.0,0.6,0.2222,0.7143,0.6667,0.1667,0.6667,0.7778,0.75,0.75,0.6,0.7143,0.6,0.1667,0.4,0.1667,0.1667,0.4,0.6,0.0,0.0,0.1667,0.0,0.0
29,0.0,0.7778,0.6667,0.2222,0.7143,0.7143,0.0,0.6,0.2222,0.7143,0.6667,0.1667,0.6667,0.7778,0.75,0.75,0.6,0.7143,0.6,0.1667,0.4,0.1667,0.1667,0.4,0.6,0.0,0.0,0.1667,0.0,0.0
