0,1,2,3,4
0.0,1.0,0.938083151964686,1.0,0.9999999999999999
1.0,0.0,0.8,0.6,0.48795003647426655
0.8291561975888501,0.7071067811865476,0.0,1.0,0.7867957924694431
0.8838834764831844,0.5303300858899106,1.0,0.0,0.7559289460184544
0.8100925873009825,0.39528470752104744,0.7211102550927978,0.6928203230275509,0.0
