ornamentation,grooviness,familiarity,liking,consonance,valence,excitement,sound_quality,tempo,rhythmic_regularity,vocal_range,vocal_tension,vocal_texture,instrument_vocal_overlap,instrument_overlap,instrument_tone_blend,instrument_rhythm_blend
54.58,33.69,86.25,76.61,77.26,76.01,44.05,83.1,41.37,65.77,43.04,23.87,2.08,41.25,60.24,57.32,55.65
54.17,57.92,55.36,64.29,71.61,73.99,78.57,76.85,56.79,65.54,43.45,44.05,21.37,52.86,61.9,49.58,57.74
60.24,53.15,85.71,66.73,74.76,71.01,69.52,79.35,60.95,71.49,44.4,46.85,20.83,32.08,62.02,49.29,57.74
60.65,31.19,56.61,62.14,54.94,64.94,51.55,70.18,52.44,61.19,43.81,53.27,10.12,42.68,56.37,44.7,51.37
55.3,28.87,81.85,78.15,86.01,83.04,41.19,85.3,39.94,56.67,40.83,22.44,5.95,49.88,56.25,45.83,49.7
50.0,58.33,53.45,69.4,75.36,83.39,71.07,68.87,48.87,67.98,32.68,40.89,8.93,42.56,61.61,50.0,53.87
